Name,Price,VC,Cover Art,URL
Final Fight,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/final-fight-3ds/boxart,www.nintendo.com/games/detail/final-fight-3ds/
Final Fight 2,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/final-fight-2-3ds/boxart,www.nintendo.com/games/detail/final-fight-2-3ds/
Final Fight 3,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/final-fight-3-3ds/boxart,www.nintendo.com/games/detail/final-fight-3-3ds/
Fishdom H2O: Hidden Odyssey,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/fishdom-h20-hidden-odyssey-3ds/boxart,www.nintendo.com/games/detail/fishdom-h20-hidden-odyssey-3ds/
Flap Flap,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/flap-flap-3ds/boxart,www.nintendo.com/games/detail/flap-flap-3ds/
Fluidity: Spin Cycle,10.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/fluidity-spin-cycle-3ds/boxart,www.nintendo.com/games/detail/fluidity-spin-cycle-3ds/
Fortified Zone,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/fortified-zone-3ds/boxart,www.nintendo.com/games/detail/fortified-zone-3ds/
FOUR BOMBS,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/four-bombs-3ds/boxart,www.nintendo.com/games/detail/four-bombs-3ds/
Fractured Soul,11.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/fractured-soul-3ds/boxart,www.nintendo.com/games/detail/fractured-soul-3ds/
"Freakyforms: Your Creations, Alive!",, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/freakyforms-your-creations-alive-3ds/boxart,www.nintendo.com/games/detail/freakyforms-your-creations-alive-3ds/
Frontier Days Founding Pioneers,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/frontier-days-founding-pioneers-3ds/boxart,www.nintendo.com/games/detail/frontier-days-founding-pioneers-3ds/
Frutakia 2,3.95, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/frutakia-2-3ds/boxart,www.nintendo.com/games/detail/frutakia-2-3ds/
Fun! Fun! Minigolf TOUCH!,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/fun-fun-minigolf-touch-3ds/boxart,www.nintendo.com/games/detail/fun-fun-minigolf-touch-3ds/
Funfair Party Games,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/funfair-party-games-3ds/boxart,www.nintendo.com/games/detail/funfair-party-games-3ds/
F-Zero,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/f/f-zero-vc-snes-3ds/boxart,www.nintendo.com/games/detail/f-zero-vc-snes-3ds/
Gabrielle's Ghostly Groove Mini,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gabrielles-ghostly-groove-mini-3ds/boxart,www.nintendo.com/games/detail/gabrielles-ghostly-groove-mini-3ds/
Gal Galaxy Pain,0.5, , ,www.nintendo.com/games/detail/gal-galaxy-pain-3ds/
Galaga,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/galaga-3ds/boxart,www.nintendo.com/games/detail/galaga-3ds/
GALAXY BLASTER,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/galaxy-blaster-3ds/boxart,www.nintendo.com/games/detail/galaxy-blaster-3ds/
GALAXY BLASTER CODE RED,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/galaxy-blaster-code-red-3ds/boxart,www.nintendo.com/games/detail/galaxy-blaster-code-red-3ds/
Game & Watch Gallery,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/game-watch-gallery-3ds/boxart,www.nintendo.com/games/detail/game-watch-gallery-3ds/
Game & Watch Gallery 2,3.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/game-watch-gallery-2-3ds/boxart,www.nintendo.com/games/detail/game-watch-gallery-2-3ds/
Game & Watch Gallery 3,3.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/game-watch-gallery-3-3ds/boxart,www.nintendo.com/games/detail/game-watch-gallery-3-3ds/
Games for Toddlers 2,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/games-for-toddlers-2-3ds/boxart,www.nintendo.com/games/detail/games-for-toddlers-2-3ds/
Gardenscapes,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gardenscapes-3ds/boxart,www.nintendo.com/games/detail/gardenscapes-3ds/
Garfield Kart,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/garfield-kart-3ds/boxart,www.nintendo.com/games/detail/garfield-kart-3ds/
GARGOYLE'S QUEST,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gargoyles-quest-3ds/boxart,www.nintendo.com/games/detail/gargoyles-quest-3ds/
Gargoyle's Quest II: The Demon Darkness,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gargoyles-quest-ii-the-demon-darkness-3ds/boxart,www.nintendo.com/games/detail/gargoyles-quest-ii-the-demon-darkness-3ds/
Geki Yaba Runner Deluxe,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/geki-yaba-runner-deluxe-3ds/boxart,www.nintendo.com/games/detail/geki-yaba-runner-deluxe-3ds/
Ghosts'n Goblins,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/ghostsn-goblins-3ds/boxart,www.nintendo.com/games/detail/ghostsn-goblins-3ds/
G-LOC Air Battle,3.99,Other,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/g-loc-air-battle-3ds/boxart,www.nintendo.com/games/detail/g-loc-air-battle-3ds/
Glory of Generals,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/glory-of-generals-3ds/boxart,www.nintendo.com/games/detail/glory-of-generals-3ds/
GLORY OF GENERALS THE PACIFIC,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/glory-of-generals-the-pacific-3ds/boxart,www.nintendo.com/games/detail/glory-of-generals-the-pacific-3ds/
Go! Go! Kokopolo 3D,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/go-go-kokopolo-3d-3ds/boxart,www.nintendo.com/games/detail/go-go-kokopolo-3d-3ds/
Golf,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/golf-3ds/boxart,www.nintendo.com/games/detail/golf-3ds/
Gotcha Racing,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gotcha-racing-3ds/boxart,www.nintendo.com/games/detail/gotcha-racing-3ds/
Gothic Masquerade,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gothic-masquerade-3ds/boxart,www.nintendo.com/games/detail/gothic-masquerade-3ds/
Gotta Protectors,12.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gotta-protectors-3ds/boxart,www.nintendo.com/games/detail/gotta-protectors-3ds/
Gourmet Dream,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gourmet-dream-3ds/boxart,www.nintendo.com/games/detail/gourmet-dream-3ds/
Gradius,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gradius-3ds/boxart,www.nintendo.com/games/detail/gradius-3ds/
Groove Heaven,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/groove-heaven-3ds/boxart,www.nintendo.com/games/detail/groove-heaven-3ds/
GUIDE THE GHOST,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/guide-the-ghost-3ds/boxart,www.nintendo.com/games/detail/guide-the-ghost-3ds/
Gunman Clive,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gunman-clive-3ds/boxart,www.nintendo.com/games/detail/gunman-clive-3ds/
Gunman Clive 2,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gunman-clive-2-3ds/boxart,www.nintendo.com/games/detail/gunman-clive-2-3ds/
Gunslugs,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gunslugs-3ds/boxart,www.nintendo.com/games/detail/gunslugs-3ds/
Gunslugs 2,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gunslugs-2-3ds/boxart,www.nintendo.com/games/detail/gunslugs-2-3ds/
Gurumin 3D: A Monstrous Adventure,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/g/gurumin-3d-a-monstrous-adventure-3ds/boxart,www.nintendo.com/games/detail/gurumin-3d-a-monstrous-adventure-3ds/
Hakuoki: Memories of the Shinsengumi,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hakuoki-memories-of-the-shinsengumi-3ds/boxart,www.nintendo.com/games/detail/hakuoki-memories-of-the-shinsengumi-3ds/
Halloween Night Archery,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/halloween-night-archery-3ds/boxart,www.nintendo.com/games/detail/halloween-night-archery-3ds/
Hands On! Tangrams,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hands-on-tangrams-3ds/boxart,www.nintendo.com/games/detail/hands-on-tangrams-3ds/
HarmoKnight,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harmoknight-3ds/boxart,www.nintendo.com/games/detail/harmoknight-3ds/
Harold Reborn,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harold-reborn-3ds/boxart,www.nintendo.com/games/detail/harold-reborn-3ds/
Harold's Walk,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harolds-walk-3ds/harolds-walk-3ds-box-eshop,www.nintendo.com/games/detail/harolds-walk-3ds/
Harvest Moon,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harvest-moon-3ds/boxart,www.nintendo.com/games/detail/harvest-moon-3ds/
Harvest Moon 2 GBC,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harvest-moon-2-gbc-3ds/boxart,www.nintendo.com/games/detail/harvest-moon-2-gbc-3ds/
Harvest Moon 3 GBC,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harvest-moon-3-gbc-3ds/boxart,www.nintendo.com/games/detail/harvest-moon-3-gbc-3ds/
Harvest Moon 3D: The Tale of Two Towns,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/harvest-moon-3d-the-tale-of-two-towns-3ds/boxart,www.nintendo.com/games/detail/harvest-moon-3d-the-tale-of-two-towns-3ds/
Hazumi,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hazumi-3ds/boxart,www.nintendo.com/games/detail/hazumi-3ds/
Heart Beaten,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/heart-beaten-3ds/boxart,www.nintendo.com/games/detail/heart-beaten-3ds/
Heathcliff: Spot On,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/heathcliff-spot-on-3ds/boxart,www.nintendo.com/games/detail/heathcliff-spot-on-3ds/
Heavy Fire: Black Arms 3D,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/heavy-fire-black-arms-3d-3ds/boxart,www.nintendo.com/games/detail/heavy-fire-black-arms-3d-3ds/
Heavy Fire: Special Operations 3D,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/heavy-fire-special-operations-3d-3ds/boxart,www.nintendo.com/games/detail/heavy-fire-special-operations-3d-3ds/
Hello Kitty and Sanrio Friends 3D Racing,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hello-kitty-and-sanrio-friends-3d-racing-3ds/boxart,www.nintendo.com/games/detail/hello-kitty-and-sanrio-friends-3d-racing-3ds/
Hello Kitty's Magic Apron,19.95, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hello-kittys-magic-apron-3ds/boxart,www.nintendo.com/games/detail/hello-kittys-magic-apron-3ds/
Heyawake by Nikoli,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/heyawake-by-nikoli-3ds/boxart,www.nintendo.com/games/detail/heyawake-by-nikoli-3ds/
Hidden Expedition Titanic,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hidden-expedition-titanic-3ds/boxart,www.nintendo.com/games/detail/hidden-expedition-titanic-3ds/
Hideaways: Foggy Valley,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hideaways-foggy-valley-3ds/boxart,www.nintendo.com/games/detail/hideaways-foggy-valley-3ds/
Hiding Out,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hiding-out-3ds/boxart,www.nintendo.com/games/detail/hiding-out-3ds/
Hit Ninja,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hit-ninja-3ds/boxart,www.nintendo.com/games/detail/hit-ninja-3ds/
Hitori by Nikoli,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hitori-by-nikoli-3ds/boxart,www.nintendo.com/games/detail/hitori-by-nikoli-3ds/
Hollywood Fame : Hidden Object Adventure,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hollywood-fame-hidden-object-adventure-3ds/boxart,www.nintendo.com/games/detail/hollywood-fame-hidden-object-adventure-3ds/
Hometown Story,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hometown-story-3ds/boxart,www.nintendo.com/games/detail/hometown-story-3ds/
Hooked on Bass Fishing,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/hooked-on-bass-fishing-3ds/boxart,www.nintendo.com/games/detail/hooked-on-bass-fishing-3ds/
Horror Stories,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/h/horror-stories-3ds/boxart,www.nintendo.com/games/detail/horror-stories-3ds/
Horseshoe Crab Rescue!,1, , ,www.nintendo.com/games/detail/horseshoe-crab-rescue-3ds/
I am an Air Traffic Controller Airport Hero Hawaii,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-am-an-air-traffic-controller-airport-hero-hawaii-3ds/boxart,www.nintendo.com/games/detail/i-am-an-air-traffic-controller-airport-hero-hawaii-3ds/
I am an Air Traffic Controller Airport Hero Narita,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-am-an-air-traffic-controller-airport-hero-narita-3ds/boxart,www.nintendo.com/games/detail/i-am-an-air-traffic-controller-airport-hero-narita-3ds/
I am an air traffic controller AIRPORT HERO OSAKA-KIX,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-am-an-air-traffic-controller-airport-hero-osaka-kix-3ds/boxart,www.nintendo.com/games/detail/i-am-an-air-traffic-controller-airport-hero-osaka-kix-3ds/
I Love My Cats,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-cats-3ds/boxart,www.nintendo.com/games/detail/i-love-my-cats-3ds/
I Love My Dogs,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-dogs-3ds/boxart,www.nintendo.com/games/detail/i-love-my-dogs-3ds/
I Love My Horse,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-horse-3ds/boxart,www.nintendo.com/games/detail/i-love-my-horse-3ds/
I Love My Little Boy,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-little-boy-3ds/boxart,www.nintendo.com/games/detail/i-love-my-little-boy-3ds/
I Love My Little Girl,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-little-girl-3ds/boxart,www.nintendo.com/games/detail/i-love-my-little-girl-3ds/
I Love My Pony,24.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-love-my-pony-3ds/boxart,www.nintendo.com/games/detail/i-love-my-pony-3ds/
I.F.O,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/i-f-o-3ds/boxart,www.nintendo.com/games/detail/i-f-o-3ds/
Ice Climber,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/ice-climber-3ds/boxart,www.nintendo.com/games/detail/ice-climber-3ds/
Ice Station Z,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/ice-station-z-3ds/boxart,www.nintendo.com/games/detail/ice-station-z-3ds/
Ikachan,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/ikachan-3ds/boxart,www.nintendo.com/games/detail/ikachan-3ds/
Inazuma Eleven,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/inazuma-eleven-3ds/boxart,www.nintendo.com/games/detail/inazuma-eleven-3ds/
Infinite Dunamis,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/infinite-dunamis-3ds/boxart,www.nintendo.com/games/detail/infinite-dunamis-3ds/
Infinite Golf,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/infinite-golf-3ds/boxart,www.nintendo.com/games/detail/infinite-golf-3ds/
IRONFALL Invasion,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/ironfall-invasion-3ds/boxart,www.nintendo.com/games/detail/ironfall-invasion-3ds/
I've Got to Run: Complete Edition!,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/i/ive-got-to-run-complete-edition-3ds/boxart,www.nintendo.com/games/detail/ive-got-to-run-complete-edition-3ds/
JACK AND JANE JUNGLE ESCAPE,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jack-and-jane-jungle-escape-3ds/boxart,www.nintendo.com/games/detail/jack-and-jane-jungle-escape-3ds/
Japanese Rail Sim 3D  Journey in suburbs #2,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-in-suburbs-2-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-2-3ds/
Japanese Rail Sim 3D 5 types of trains,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-5-types-of-trains-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-5-types-of-trains-3ds/
Japanese Rail Sim 3D Journey in Suburbs #1,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-in-suburbs-1-vol-1-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-1-vol-1-3ds/
Japanese Rail Sim 3D Journey in suburbs #1 Vol.2,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-in-suburbs-1-vol-2-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-1-vol-2-3ds/
Japanese Rail Sim 3D Journey in suburbs #1 Vol.3,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-in-suburbs-1-vol-3-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-1-vol-3-3ds/
Japanese Rail Sim 3D Journey in suburbs #1 Vol.4,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-in-suburbs-1-vol-4-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-in-suburbs-1-vol-4-3ds/
Japanese Rail Sim 3D Journey to Kyoto,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-journey-to-kyoto-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-journey-to-kyoto-3ds/
Japanese Rail Sim 3D Monorail Trip to Okinawa,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-monorail-trip-to-okinawa-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-monorail-trip-to-okinawa-3ds/
Japanese Rail Sim 3D Travel of Steam,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/japanese-rail-sim-3d-travel-of-steam-3ds/boxart,www.nintendo.com/games/detail/japanese-rail-sim-3d-travel-of-steam-3ds/
Jett Rocket II: The Wrath of Taikai,8.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jett-rocket-2-the-wrath-of-taikai-3ds/boxart,www.nintendo.com/games/detail/jett-rocket-2-the-wrath-of-taikai-3ds/
Jewel Adventures,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jewel-adventures-3ds/boxart,www.nintendo.com/games/detail/jewel-adventures-3ds/
Jewel Match 3,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jewel-match-3-3ds/boxart,www.nintendo.com/games/detail/jewel-match-3-3ds/
Jewel Quest 4 Heritage,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jewel-quest-4-heritage-3ds/boxart,www.nintendo.com/games/detail/jewel-quest-4-heritage-3ds/
Jewel Quest 5 - The Sleepless Star,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jewel-quest-5-the-sleepless-star-3ds/boxart,www.nintendo.com/games/detail/jewel-quest-5-the-sleepless-star-3ds/
Jewel Quest The Sapphire Dragon,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jewel-quest-6-the-sapphire-dragon-3ds/boxart,www.nintendo.com/games/detail/jewel-quest-6-the-sapphire-dragon-3ds/
Johnny Hotshot,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/johnny-hotshot-3ds/boxart,www.nintendo.com/games/detail/johnny-hotshot-3ds/
Johnny Impossible,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/johnny-impossible-3ds/boxart,www.nintendo.com/games/detail/johnny-impossible-3ds/
Johnny Kung Fu,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/johnny-kung-fu-3ds/boxart,www.nintendo.com/games/detail/johnny-kung-fu-3ds/
Journey to Kreisia,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/journey-to-kreisia-3ds/boxart,www.nintendo.com/games/detail/journey-to-kreisia-3ds/
Jump Trials Supreme,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/jump-trials-supreme-3ds/boxart,www.nintendo.com/games/detail/jump-trials-supreme-3ds/
Justice Chronicles,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/j/justice-chronicles-3ds/boxart,www.nintendo.com/games/detail/justice-chronicles-3ds/
Kakuro by Nikoli,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kakuro-by-nikoli-3ds/boxart,www.nintendo.com/games/detail/kakuro-by-nikoli-3ds/
KAMI,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kami-3ds/boxart,www.nintendo.com/games/detail/kami-3ds/
KAROUS - THE BEAST OF RE EDEN -,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/karous-the-beast-of-re-eden-3ds/boxart,www.nintendo.com/games/detail/karous-the-beast-of-re-eden-3ds/
Kersploosh!,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kersploosh-3ds/boxart,www.nintendo.com/games/detail/kersploosh-3ds/
Ketzal's Corridors,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/ketzals-corridors-3ds/boxart,www.nintendo.com/games/detail/ketzals-corridors-3ds/
Kid Icarus - Of Myths and Monsters,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kid-icarus-of-myths-and-monsters-3ds/boxart,www.nintendo.com/games/detail/kid-icarus-of-myths-and-monsters-3ds/
Kid Tripp,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kid-tripp-3ds/boxart,www.nintendo.com/games/detail/kid-tripp-3ds/
Kingdom's Item Shop,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kingdoms-item-shop-3ds/boxart,www.nintendo.com/games/detail/kingdoms-item-shop-3ds/
Kirby Fighters Deluxe,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirby-fighters-deluxe-3ds/boxart,www.nintendo.com/games/detail/kirby-fighters-deluxe-3ds/
Kirby's Block Ball,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-block-ball-3ds/boxart,www.nintendo.com/games/detail/kirbys-block-ball-3ds/
Kirby's Blowout Blast,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-blowout-blast-3ds/boxart,www.nintendo.com/games/detail/kirbys-blowout-blast-3ds/
Kirby's Dream Course,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-dream-course-3ds/boxart,www.nintendo.com/games/detail/kirbys-dream-course-3ds/
Kirby's Dream Land,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-dream-land-3ds/boxart,www.nintendo.com/games/detail/kirbys-dream-land-3ds/
Kirby's Dream Land 2,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-dream-land-2-3ds/boxart,www.nintendo.com/games/detail/kirbys-dream-land-2-3ds/
Kirby's Pinball Land,3.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-pinball-land-3ds/boxart,www.nintendo.com/games/detail/kirbys-pinball-land-3ds/
Kirby's Star Stacker,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kirbys-star-stacker-3ds/boxart,www.nintendo.com/games/detail/kirbys-star-stacker-3ds/
Kokuga,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kokuga-3ds/boxart,www.nintendo.com/games/detail/kokuga-3ds/
KORG DSN-12,37, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/korg-dsn-12-3ds/boxart,www.nintendo.com/games/detail/korg-dsn-12-3ds/
KORG M01D,34, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/korg-m01d-3ds/boxart,www.nintendo.com/games/detail/korg-m01d-3ds/
Kung Fu Fight,2.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kung-fu-fight-3ds/boxart,www.nintendo.com/games/detail/kung-fu-fight-3ds/
Kung Fu Rabbit,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kung-fu-rabbit-3ds/boxart,www.nintendo.com/games/detail/kung-fu-rabbit-3ds/
Kung Tutu,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/k/kung-tutu-3ds/boxart,www.nintendo.com/games/detail/kung-tutu-3ds/
